person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cibil_score
30,65004,MORTGAGE,9.0,EDUCATION,15000,7.51,0,0.23,N,9,894
35,28080,RENT,3.0,MEDICAL,9600,13.57,1,0.34,Y,7,735
30,65004,MORTGAGE,3.0,PERSONAL,1500,5.99,0,0.02,N,9,809
28,30000,RENT,0.0,VENTURE,9600,,1,0.32,N,7,825
33,33504,RENT,4.0,DEBTCONSOLIDATION,9600,10.99,0,0.29,N,8,769
28,65004,MORTGAGE,7.0,MEDICAL,9000,5.99,0,0.14,N,5,843
29,33600,RENT,0.0,PERSONAL,9600,15.99,1,0.29,Y,7,658
29,65004,MORTGAGE,7.0,EDUCATION,5000,6.17,0,0.08,N,7,878
28,34000,RENT,7.0,DEBTCONSOLIDATION,9600,10.99,0,0.28,N,5,758
33,65004,MORTGAGE,14.0,VENTURE,8000,11.49,0,0.12,N,9,756
27,37595,RENT,6.0,DEBTCONSOLIDATION,9600,7.14,0,0.26,N,8,889
30,65004,MORTGAGE,6.0,PERSONAL,7100,8.0,0,0.11,N,10,823
28,59004,MORTGAGE,1.0,PERSONAL,8000,7.37,1,0.14,N,6,811
30,65004,MORTGAGE,3.0,DEBTCONSOLIDATION,5250,9.63,0,0.08,N,8,859
28,39000,RENT,0.0,MEDICAL,9600,7.49,0,0.25,N,8,883
27,65004,OWN,1.0,HOMEIMPROVEMENT,12000,12.09,0,0.18,N,7,713
29,65061,MORTGAGE,13.0,PERSONAL,12000,9.62,0,0.18,N,5,771
30,65136,MORTGAGE,0.0,PERSONAL,6250,12.87,0,0.1,Y,9,715
34,65200,MORTGAGE,13.0,VENTURE,8000,6.92,0,0.12,N,7,828
31,65200,MORTGAGE,7.0,PERSONAL,7000,8.0,0,0.11,N,8,831
32,40000,RENT,1.0,DEBTCONSOLIDATION,9600,13.48,0,0.24,Y,5,718
27,65304,MORTGAGE,6.0,HOMEIMPROVEMENT,5300,7.51,0,0.08,N,10,834
30,41000,RENT,7.0,VENTURE,9600,,0,0.23,N,9,842
27,41400,RENT,2.0,DEBTCONSOLIDATION,9600,,0,0.23,N,5,781
28,42000,RENT,4.0,MEDICAL,9600,7.9,0,0.23,N,7,852
28,36000,RENT,3.0,MEDICAL,9600,14.61,1,0.27,Y,10,669
28,65500,MORTGAGE,11.0,HOMEIMPROVEMENT,11000,6.03,0,0.17,N,8,883
33,44000,RENT,2.0,MEDICAL,9600,13.16,0,0.22,Y,5,707
33,45000,RENT,2.0,EDUCATION,9600,8.49,0,0.21,N,5,898
30,65600,OWN,5.0,VENTURE,4000,12.68,0,0.06,Y,7,741
27,59619,MORTGAGE,11.0,VENTURE,7750,14.84,1,0.13,Y,9,662
27,39996,RENT,5.0,MEDICAL,9600,,1,0.24,N,9,690
33,48000,RENT,5.0,MEDICAL,9600,16.29,0,0.2,Y,7,655
28,51996,RENT,11.0,HOMEIMPROVEMENT,9600,9.07,0,0.18,N,7,815
31,46000,RENT,6.0,MEDICAL,9600,14.46,1,0.21,Y,5,654
29,66000,MORTGAGE,10.0,DEBTCONSOLIDATION,7000,9.91,0,0.11,N,10,794
29,60000,MORTGAGE,11.0,VENTURE,6000,15.27,1,0.1,Y,10,733
35,66000,MORTGAGE,4.0,VENTURE,3000,6.03,0,0.05,N,7,805
29,53000,RENT,7.0,VENTURE,9600,12.73,0,0.18,N,5,732
35,66000,MORTGAGE,6.0,DEBTCONSOLIDATION,9100,12.42,0,0.14,N,7,764
29,58327,RENT,4.0,VENTURE,9600,11.48,0,0.16,N,5,764
33,59000,RENT,17.0,MEDICAL,9600,9.91,0,0.16,N,8,763
27,60000,RENT,7.0,VENTURE,9600,10.65,0,0.16,N,7,788
28,60000,RENT,7.0,EDUCATION,9600,13.57,0,0.16,Y,8,704
31,66000,MORTGAGE,8.0,VENTURE,4200,7.49,0,0.06,N,7,889
34,60000,MORTGAGE,18.0,EDUCATION,3000,11.99,1,0.05,N,10,797
29,66000,MORTGAGE,4.0,VENTURE,3000,5.42,0,0.05,N,7,880
27,66000,MORTGAGE,12.0,EDUCATION,8400,16.49,0,0.13,Y,7,692
29,60000,RENT,1.0,HOMEIMPROVEMENT,9600,11.66,0,0.16,Y,6,746
27,54000,RENT,4.0,PERSONAL,9600,12.17,1,0.18,Y,9,665
33,66000,OWN,16.0,MEDICAL,3500,,0,0.05,N,9,898
33,66000,OWN,3.0,VENTURE,5600,10.99,0,0.08,N,9,787
29,66000,MORTGAGE,,PERSONAL,3000,7.66,0,0.05,N,7,852
30,65000,RENT,11.0,PERSONAL,9600,12.42,0,0.15,N,10,772
27,62000,RENT,2.0,PERSONAL,9600,10.25,1,0.15,N,8,762
28,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,6500,5.79,1,0.11,N,6,896
29,60000,MORTGAGE,13.0,MEDICAL,25000,20.16,1,0.42,N,10,392
35,70000,RENT,5.0,HOMEIMPROVEMENT,9600,5.42,0,0.14,N,9,852
30,71400,RENT,0.0,HOMEIMPROVEMENT,9600,12.61,0,0.13,N,6,745
27,60000,MORTGAGE,12.0,MEDICAL,2000,15.7,1,0.03,Y,6,683
27,78000,RENT,5.0,EDUCATION,9600,17.14,0,0.12,Y,7,633
27,78000,RENT,4.0,HOMEIMPROVEMENT,9600,12.29,0,0.12,Y,9,726
27,60000,MORTGAGE,,HOMEIMPROVEMENT,8400,12.73,1,0.14,N,9,714
30,66000,MORTGAGE,,VENTURE,12000,7.51,0,0.18,N,10,858
31,80000,RENT,1.0,MEDICAL,9600,9.91,0,0.12,N,7,799
27,66000,MORTGAGE,0.0,EDUCATION,9250,8.59,0,0.14,N,9,808
32,80000,RENT,6.0,DEBTCONSOLIDATION,9600,11.14,0,0.12,N,5,775
30,66000,MORTGAGE,15.0,VENTURE,15000,11.14,0,0.23,N,8,752
30,66000,MORTGAGE,8.0,EDUCATION,6000,7.68,0,0.09,N,8,899
30,66000,MORTGAGE,0.0,DEBTCONSOLIDATION,11200,9.32,0,0.17,N,9,846
31,66000,MORTGAGE,9.0,VENTURE,22000,16.63,0,0.33,Y,5,604
31,66000,MORTGAGE,15.0,PERSONAL,10000,,0,0.15,N,5,861
33,66000,MORTGAGE,2.0,PERSONAL,20000,12.61,0,0.3,Y,5,669
27,66300,RENT,1.0,MEDICAL,9600,,1,0.12,N,7,669
32,66100,MORTGAGE,5.0,MEDICAL,5000,6.03,0,0.08,N,8,804
30,66120,MORTGAGE,10.0,PERSONAL,2800,13.57,0,0.04,N,6,709
32,66300,MORTGAGE,5.0,DEBTCONSOLIDATION,6075,6.03,0,0.09,N,10,879
29,66352,MORTGAGE,5.0,HOMEIMPROVEMENT,7000,7.88,0,0.11,N,5,862
31,66360,MORTGAGE,8.0,HOMEIMPROVEMENT,7000,11.86,0,0.11,N,6,774
34,113000,RENT,6.0,EDUCATION,9600,,0,0.08,Y,9,743
29,66500,OWN,4.0,VENTURE,12000,6.99,0,0.18,N,8,824
28,120000,RENT,12.0,MEDICAL,9600,8.0,0,0.08,N,7,829
31,66500,MORTGAGE,0.0,VENTURE,4200,7.66,0,0.06,N,8,813
31,113000,RENT,1.0,HOMEIMPROVEMENT,9600,14.91,1,0.08,Y,7,671
31,128000,RENT,1.0,PERSONAL,9600,,1,0.07,Y,8,642
30,66500,MORTGAGE,5.0,DEBTCONSOLIDATION,8000,7.88,0,0.12,N,9,827
27,66500,MORTGAGE,3.0,HOMEIMPROVEMENT,16000,10.99,0,0.24,N,5,779
27,56400,RENT,1.0,VENTURE,9700,8.88,0,0.17,N,10,768
33,66500,MORTGAGE,1.0,PERSONAL,9200,,0,0.14,N,7,841
29,71000,RENT,4.0,DEBTCONSOLIDATION,9700,8.94,0,0.14,N,5,819
30,88000,RENT,3.0,HOMEIMPROVEMENT,9700,,0,0.11,N,5,684
35,66560,MORTGAGE,11.0,VENTURE,4200,5.79,0,0.06,N,10,885
30,66560,MORTGAGE,10.0,DEBTCONSOLIDATION,2500,6.39,0,0.04,N,7,878
28,25000,RENT,,MEDICAL,9750,18.25,1,0.39,Y,6,660
28,60675,MORTGAGE,6.0,DEBTCONSOLIDATION,14000,15.62,1,0.23,Y,10,683
27,27000,RENT,2.0,MEDICAL,9750,9.63,1,0.36,N,6,773
27,29000,RENT,4.0,PERSONAL,9750,7.51,1,0.34,N,6,869
27,66800,MORTGAGE,11.0,MEDICAL,9600,7.51,0,0.14,N,7,816
31,33000,RENT,1.0,MEDICAL,9750,14.54,1,0.3,Y,9,677
28,66887,MORTGAGE,2.0,VENTURE,25000,10.36,0,0.37,N,8,799
30,66888,MORTGAGE,6.0,PERSONAL,15000,12.23,0,0.22,N,8,730
29,66901,MORTGAGE,13.0,MEDICAL,9475,,0,0.14,N,10,735
33,30784,RENT,7.0,DEBTCONSOLIDATION,9950,12.99,1,0.32,N,8,708
34,86000,RENT,4.0,VENTURE,9950,7.88,0,0.12,N,7,809
32,66996,MORTGAGE,6.0,MEDICAL,8000,,0,0.12,N,9,820
29,66996,MORTGAGE,1.0,PERSONAL,9000,8.94,0,0.13,N,7,857
34,67000,MORTGAGE,4.0,EDUCATION,7000,7.51,0,0.1,N,9,833
31,67000,MORTGAGE,9.0,DEBTCONSOLIDATION,3000,10.65,0,0.04,N,9,780
32,21120,RENT,0.0,MEDICAL,10000,,1,0.47,N,6,892
33,21600,RENT,3.0,DEBTCONSOLIDATION,10000,12.53,1,0.46,N,8,792
27,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,6800,15.99,1,0.11,N,7,692
27,67000,MORTGAGE,1.0,PERSONAL,4200,,0,0.06,N,5,810
32,22000,RENT,9.0,MEDICAL,10000,18.39,1,0.45,Y,6,632
30,67000,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,6.99,0,0.15,N,6,857
32,67000,MORTGAGE,16.0,DEBTCONSOLIDATION,4000,,0,0.06,N,9,845
33,24000,RENT,6.0,DEBTCONSOLIDATION,10000,8.9,1,0.42,N,5,860
27,24000,RENT,,MEDICAL,10000,13.23,1,0.42,N,8,700
34,67000,MORTGAGE,4.0,DEBTCONSOLIDATION,6400,13.23,0,0.1,N,7,720
35,67000,MORTGAGE,8.0,EDUCATION,7000,7.14,0,0.1,N,8,861
35,67000,MORTGAGE,10.0,PERSONAL,3300,7.88,0,0.05,N,6,863
28,67000,MORTGAGE,3.0,VENTURE,14400,9.88,0,0.21,N,10,772
29,61000,MORTGAGE,9.0,HOMEIMPROVEMENT,15000,9.88,1,0.25,N,9,758
28,24000,RENT,0.0,PERSONAL,10000,12.87,1,0.42,Y,10,700
29,67000,OWN,14.0,MEDICAL,3600,7.51,0,0.05,N,10,820
27,24000,RENT,0.0,MEDICAL,10000,7.68,1,0.42,N,9,821
29,67000,MORTGAGE,13.0,HOMEIMPROVEMENT,10000,7.14,0,0.15,N,6,853
32,67000,MORTGAGE,12.0,MEDICAL,10000,10.25,0,0.15,N,9,753
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,25000,10.99,0,0.37,N,6,750
27,67000,MORTGAGE,11.0,EDUCATION,24250,14.96,0,0.36,N,8,659
27,24500,RENT,3.0,MEDICAL,10000,10.25,1,0.41,N,7,764
27,24600,RENT,0.0,DEBTCONSOLIDATION,10000,,1,0.41,N,8,835
32,67000,OWN,12.0,HOMEIMPROVEMENT,20000,11.83,0,0.3,N,7,778
32,25000,RENT,1.0,DEBTCONSOLIDATION,10000,8.49,1,0.4,N,10,851
34,25000,RENT,0.0,MEDICAL,10000,7.29,1,0.4,N,9,845
34,67014,MORTGAGE,18.0,VENTURE,16000,13.22,0,0.24,N,8,704
27,67068,OWN,11.0,PERSONAL,5000,,0,0.07,N,10,828
31,67200,MORTGAGE,2.0,PERSONAL,10000,6.03,0,0.15,N,7,846
29,25368,RENT,0.0,HOMEIMPROVEMENT,10000,11.34,1,0.39,N,5,726
27,67200,MORTGAGE,2.0,HOMEIMPROVEMENT,10750,6.91,0,0.16,N,6,824
34,26000,RENT,2.0,VENTURE,10000,12.42,1,0.38,N,7,765
32,52020,MORTGAGE,5.0,MEDICAL,15000,11.03,1,0.25,N,6,715
29,67222,MORTGAGE,4.0,DEBTCONSOLIDATION,10000,11.14,0,0.15,N,9,785
28,67386,MORTGAGE,11.0,HOMEIMPROVEMENT,1500,6.91,0,0.02,N,6,888
29,67422,MORTGAGE,13.0,EDUCATION,12800,11.49,0,0.19,N,8,790
27,26400,RENT,9.0,EDUCATION,10000,10.25,1,0.38,N,9,750
27,67500,MORTGAGE,0.0,DEBTCONSOLIDATION,1000,7.4,0,0.01,N,7,868
27,27000,RENT,6.0,DEBTCONSOLIDATION,10000,15.62,1,0.37,N,6,690
34,27600,RENT,5.0,DEBTCONSOLIDATION,10000,10.37,1,0.36,N,6,769
35,67641,MORTGAGE,6.0,VENTURE,10000,8.0,0,0.15,N,5,868
30,67642,MORTGAGE,5.0,PERSONAL,17000,11.58,0,0.25,N,6,785
34,67656,OWN,18.0,VENTURE,11000,7.88,0,0.16,N,8,892
29,28000,RENT,0.0,MEDICAL,10000,12.84,1,0.36,N,9,747
30,67692,MORTGAGE,,PERSONAL,23200,15.96,0,0.34,Y,7,733
29,67992,MORTGAGE,0.0,HOMEIMPROVEMENT,2000,7.43,0,0.03,N,7,857
28,30000,RENT,12.0,MEDICAL,10000,17.58,1,0.33,N,5,697
28,30000,RENT,3.0,PERSONAL,10000,8.9,1,0.33,N,5,881
31,68000,OWN,1.0,VENTURE,8000,7.9,0,0.12,N,5,801
27,68000,MORTGAGE,0.0,HOMEIMPROVEMENT,3000,14.65,0,0.04,Y,10,715
27,30000,RENT,3.0,MEDICAL,10000,17.58,1,0.33,N,6,678
35,68000,MORTGAGE,19.0,PERSONAL,32000,19.03,0,0.47,Y,7,632
27,68000,OWN,11.0,PERSONAL,20000,7.9,0,0.29,N,9,815
29,68000,MORTGAGE,14.0,EDUCATION,20000,8.9,0,0.29,N,5,834
33,68000,MORTGAGE,15.0,PERSONAL,18000,7.9,0,0.26,N,10,861
31,68000,MORTGAGE,2.0,PERSONAL,12000,12.69,0,0.18,N,9,792
34,68000,MORTGAGE,17.0,PERSONAL,10000,16.29,0,0.15,N,9,691
28,68000,MORTGAGE,7.0,VENTURE,2500,11.71,0,0.04,N,7,766
28,30000,RENT,0.0,VENTURE,10000,14.54,1,0.33,N,7,653
27,30000,RENT,0.0,PERSONAL,10000,12.68,1,0.33,N,9,748
27,68000,MORTGAGE,4.0,HOMEIMPROVEMENT,30000,15.99,0,0.44,N,7,653
30,68000,MORTGAGE,11.0,EDUCATION,6000,10.59,0,0.09,N,7,774
28,30000,RENT,7.0,VENTURE,10000,10.38,1,0.33,N,5,782
29,68000,MORTGAGE,11.0,EDUCATION,4000,5.99,0,0.06,N,5,877
29,30000,RENT,3.0,EDUCATION,10000,16.82,1,0.33,N,7,623
30,30000,RENT,2.0,VENTURE,10000,,1,0.33,N,7,710
28,68000,MORTGAGE,7.0,EDUCATION,3000,5.42,0,0.04,N,10,824
29,68000,MORTGAGE,2.0,MEDICAL,5000,12.99,0,0.07,N,9,727
33,68000,MORTGAGE,8.0,PERSONAL,3500,11.99,0,0.05,N,10,756
31,30000,RENT,1.0,PERSONAL,10000,13.48,1,0.33,N,8,748
27,68000,MORTGAGE,6.0,EDUCATION,2000,13.8,0,0.03,N,5,735
31,68000,MORTGAGE,2.0,DEBTCONSOLIDATION,18000,10.0,0,0.26,N,10,759
27,30000,RENT,0.0,PERSONAL,10000,15.31,1,0.33,N,7,698
35,62000,MORTGAGE,9.0,HOMEIMPROVEMENT,13000,9.25,1,0.21,N,10,785
31,30000,RENT,0.0,HOMEIMPROVEMENT,10000,8.94,1,0.33,N,10,894
30,68000,MORTGAGE,2.0,EDUCATION,6000,13.72,0,0.09,N,5,718
28,30000,RENT,0.0,DEBTCONSOLIDATION,10000,9.32,1,0.33,N,7,817
31,68000,MORTGAGE,15.0,PERSONAL,13600,7.88,0,0.2,N,9,805
31,30000,RENT,2.0,DEBTCONSOLIDATION,10000,8.63,1,0.33,N,5,891
33,30000,RENT,11.0,MEDICAL,10000,11.03,1,0.33,N,6,706
28,68000,MORTGAGE,12.0,VENTURE,3250,13.23,0,0.05,N,7,737
28,68000,MORTGAGE,12.0,PERSONAL,15000,,0,0.22,N,8,711
32,68000,MORTGAGE,1.0,MEDICAL,6100,10.25,0,0.09,N,7,790
34,30636,RENT,4.0,PERSONAL,10000,10.37,1,0.33,N,5,799
29,68000,MORTGAGE,9.0,MEDICAL,3000,12.73,0,0.04,N,9,733
35,62000,MORTGAGE,15.0,DEBTCONSOLIDATION,10000,15.33,1,0.16,N,10,674
29,68000,MORTGAGE,14.0,PERSONAL,15000,12.73,0,0.22,Y,6,716
27,68000,MORTGAGE,3.0,VENTURE,10800,7.88,0,0.16,N,8,852
33,68000,MORTGAGE,15.0,VENTURE,5000,12.18,0,0.07,N,10,782
29,68000,MORTGAGE,13.0,EDUCATION,10000,7.74,0,0.15,N,7,886
31,68000,OWN,8.0,VENTURE,10000,,0,0.15,N,7,758
33,68000,MORTGAGE,9.0,EDUCATION,2100,12.53,0,0.03,N,9,755
27,31200,RENT,3.0,EDUCATION,10000,13.99,1,0.32,N,10,701
29,68000,OTHER,0.0,VENTURE,16000,11.89,0,0.24,N,7,787
34,68000,MORTGAGE,1.0,EDUCATION,15000,11.78,0,0.22,N,5,708
28,68000,OWN,0.0,EDUCATION,12000,12.09,0,0.18,Y,9,702
27,31200,RENT,4.0,MEDICAL,10000,8.0,1,0.32,N,9,815
29,31500,RENT,11.0,EDUCATION,10000,7.29,1,0.32,N,6,888
27,32000,RENT,6.0,EDUCATION,10000,12.42,1,0.31,N,8,773
27,68004,MORTGAGE,2.0,PERSONAL,6000,11.86,0,0.09,N,6,796
29,68004,MORTGAGE,9.0,PERSONAL,10000,10.99,0,0.15,N,9,778
31,68004,MORTGAGE,15.0,MEDICAL,6000,10.95,0,0.09,N,9,793
29,68004,MORTGAGE,13.0,PERSONAL,3500,12.21,0,0.05,N,9,789
34,68340,MORTGAGE,9.0,HOMEIMPROVEMENT,25000,10.99,0,0.37,N,10,775
31,68400,MORTGAGE,3.0,EDUCATION,15000,11.71,0,0.22,N,5,787
27,68400,OWN,0.0,EDUCATION,5000,12.99,0,0.07,N,8,734
27,32890,RENT,5.0,EDUCATION,10000,10.95,0,0.3,N,5,772
29,32997,RENT,7.0,DEBTCONSOLIDATION,10000,5.79,0,0.3,N,7,867
32,33078,RENT,4.0,PERSONAL,10000,7.51,0,0.3,N,8,858
27,33200,RENT,0.0,MEDICAL,10000,11.71,0,0.3,N,5,791
32,62500,MORTGAGE,3.0,PERSONAL,3800,13.11,1,0.06,N,10,713
27,33600,RENT,3.0,DEBTCONSOLIDATION,10000,14.72,0,0.3,N,8,746
28,68553,MORTGAGE,1.0,HOMEIMPROVEMENT,15000,13.85,0,0.22,Y,10,738
28,33900,RENT,6.0,EDUCATION,10000,15.58,0,0.29,N,6,656
27,68700,OWN,0.0,PERSONAL,10000,6.92,0,0.15,N,6,871
30,34000,RENT,14.0,HOMEIMPROVEMENT,10000,14.54,1,0.29,Y,6,691
32,68800,MORTGAGE,13.0,EDUCATION,4800,,0,0.07,N,6,850
33,34000,RENT,7.0,DEBTCONSOLIDATION,10000,14.22,0,0.29,N,9,718
28,68804,MORTGAGE,1.0,EDUCATION,22000,6.99,0,0.32,N,6,865
27,68808,MORTGAGE,2.0,VENTURE,20000,,0,0.29,Y,6,746
28,34000,RENT,4.0,PERSONAL,10000,14.74,0,0.29,N,9,650
27,29000,RENT,2.0,PERSONAL,10000,12.69,1,0.34,N,10,791
28,35000,RENT,4.0,PERSONAL,10000,16.77,0,0.29,Y,8,687
28,35000,RENT,12.0,PERSONAL,10000,16.29,0,0.29,N,5,662
27,35000,RENT,11.0,VENTURE,10000,8.49,0,0.29,N,6,843
28,69000,MORTGAGE,9.0,MEDICAL,4000,9.91,0,0.06,N,6,773
33,29000,RENT,0.0,VENTURE,10000,13.06,1,0.34,Y,9,731
30,35000,RENT,6.0,PERSONAL,10000,5.79,0,0.29,N,9,829
33,69000,MORTGAGE,7.0,HOMEIMPROVEMENT,4000,5.99,0,0.06,N,7,869
27,35000,RENT,3.0,MEDICAL,10000,9.88,0,0.29,N,8,787
30,69000,MORTGAGE,13.0,VENTURE,10000,9.99,0,0.14,N,9,782
33,35000,RENT,2.0,DEBTCONSOLIDATION,10000,13.48,0,0.29,Y,10,743
27,35000,RENT,5.0,VENTURE,10000,13.48,0,0.29,N,10,722
33,69000,MORTGAGE,17.0,EDUCATION,7200,10.74,0,0.1,N,7,759
28,35000,RENT,5.0,MEDICAL,10000,14.61,0,0.29,N,7,695
28,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,9000,13.72,1,0.14,Y,9,714
33,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,20000,6.54,0,0.29,N,6,822
29,69000,OWN,11.0,PERSONAL,6000,11.12,0,0.09,N,5,785
30,35000,RENT,5.0,MEDICAL,10000,12.21,0,0.29,N,6,750
29,69000,MORTGAGE,5.0,HOMEIMPROVEMENT,14000,7.51,0,0.2,N,5,871
28,69000,OWN,11.0,HOMEIMPROVEMENT,6000,11.86,0,0.09,N,9,752
31,29000,RENT,0.0,DEBTCONSOLIDATION,10000,13.75,1,0.34,N,8,613
34,29004,RENT,9.0,EDUCATION,10000,11.83,1,0.34,N,5,766
27,29238,RENT,8.0,HOMEIMPROVEMENT,10000,12.99,1,0.34,N,6,733
29,69000,MORTGAGE,13.0,MEDICAL,15000,10.62,0,0.22,N,6,796
31,29400,RENT,2.0,MEDICAL,10000,13.87,1,0.34,N,6,655
28,69000,MORTGAGE,12.0,DEBTCONSOLIDATION,10000,9.88,0,0.14,N,8,754
34,63000,OWN,5.0,VENTURE,20500,20.9,1,0.33,Y,8,403
34,35665,RENT,2.0,PERSONAL,10000,10.08,0,0.28,N,6,778
28,69000,MORTGAGE,2.0,EDUCATION,10000,8.94,0,0.14,N,8,898
29,36000,RENT,5.0,PERSONAL,10000,,0,0.28,Y,6,717
28,63000,MORTGAGE,3.0,DEBTCONSOLIDATION,11200,14.42,1,0.18,Y,7,689
31,36000,RENT,3.0,PERSONAL,10000,10.65,0,0.28,N,5,797
29,69000,MORTGAGE,6.0,PERSONAL,18000,12.61,0,0.26,N,9,679
32,36000,RENT,,VENTURE,10000,11.99,0,0.28,N,9,764
28,36000,RENT,0.0,DEBTCONSOLIDATION,10000,11.11,0,0.28,N,5,764
27,30000,RENT,4.0,EDUCATION,10000,10.74,1,0.33,N,10,765
34,69500,MORTGAGE,4.0,HOMEIMPROVEMENT,15000,,0,0.22,N,6,782
27,69500,MORTGAGE,11.0,MEDICAL,14750,7.49,0,0.21,N,9,809
27,30000,RENT,1.0,HOMEIMPROVEMENT,10000,,1,0.33,Y,6,668
27,36000,RENT,3.0,PERSONAL,10000,17.19,0,0.28,Y,7,636
27,69592,MORTGAGE,4.0,MEDICAL,6500,10.74,0,0.09,N,10,799
35,63600,MORTGAGE,5.0,DEBTCONSOLIDATION,4800,12.42,1,0.08,N,6,752
33,69600,MORTGAGE,17.0,PERSONAL,16000,11.99,0,0.23,N,8,785
28,36000,RENT,13.0,MEDICAL,10000,8.59,0,0.28,N,9,803
27,69638,MORTGAGE,5.0,EDUCATION,16725,10.74,0,0.24,N,9,760
27,69830,OWN,3.0,EDUCATION,15000,16.45,0,0.21,Y,5,640
32,69900,MORTGAGE,16.0,PERSONAL,18000,11.49,0,0.26,N,8,782
31,30000,RENT,4.0,DEBTCONSOLIDATION,10000,14.42,1,0.33,N,9,677
28,69900,MORTGAGE,6.0,VENTURE,12000,7.49,0,0.17,N,10,895
33,69930,MORTGAGE,5.0,DEBTCONSOLIDATION,6300,7.14,0,0.09,N,10,879
27,69936,MORTGAGE,11.0,DEBTCONSOLIDATION,8000,7.66,0,0.11,N,10,808
27,69960,MORTGAGE,3.0,PERSONAL,10000,,0,0.14,N,9,874
33,69996,MORTGAGE,11.0,MEDICAL,3200,9.99,0,0.05,N,8,755
30,36996,RENT,5.0,EDUCATION,10000,8.9,0,0.27,N,6,848
30,37000,RENT,2.0,VENTURE,10000,7.88,0,0.27,N,6,890
29,37000,RENT,1.0,MEDICAL,10000,12.53,0,0.27,N,5,711
29,69996,MORTGAGE,11.0,EDUCATION,3400,6.39,0,0.05,N,6,821
27,69996,MORTGAGE,0.0,HOMEIMPROVEMENT,6000,10.75,0,0.09,N,10,789
32,37965,RENT,3.0,PERSONAL,10000,9.63,0,0.26,N,6,847
30,69996,OWN,14.0,VENTURE,6000,14.26,0,0.09,N,8,736
28,69996,MORTGAGE,1.0,HOMEIMPROVEMENT,7200,11.83,0,0.1,N,10,770
28,38000,RENT,0.0,DEBTCONSOLIDATION,10000,8.49,0,0.26,N,7,832
30,69996,MORTGAGE,14.0,PERSONAL,11250,12.21,0,0.16,N,10,766
33,64000,MORTGAGE,8.0,VENTURE,12000,,1,0.19,N,9,728
27,38000,RENT,0.0,VENTURE,10000,9.76,0,0.26,N,5,789
35,38004,RENT,4.0,MEDICAL,10000,9.99,0,0.26,N,7,759
28,38004,RENT,4.0,DEBTCONSOLIDATION,10000,13.61,0,0.26,N,7,717
31,70000,MORTGAGE,9.0,MEDICAL,18000,8.9,0,0.26,N,10,846
30,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,10000,,0,0.14,N,7,812
30,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,18000,,0,0.26,N,7,776
27,38400,RENT,5.0,MEDICAL,10000,15.23,0,0.26,Y,7,709
34,38400,RENT,3.0,MEDICAL,10000,7.49,0,0.26,N,6,895
27,70000,MORTGAGE,11.0,PERSONAL,3000,,0,0.04,Y,8,740
27,70000,MORTGAGE,9.0,EDUCATION,16000,7.9,0,0.23,N,7,844
31,70000,MORTGAGE,0.0,MEDICAL,3000,8.9,0,0.04,N,8,802
32,38400,RENT,1.0,VENTURE,10000,10.39,0,0.26,N,10,771
30,70000,MORTGAGE,4.0,MEDICAL,10200,12.42,0,0.15,N,6,776
30,70000,MORTGAGE,9.0,MEDICAL,7000,8.9,0,0.1,N,9,854
28,70000,OWN,6.0,VENTURE,14000,16.29,0,0.2,Y,8,652
28,70000,MORTGAGE,7.0,EDUCATION,15000,14.65,0,0.21,N,10,732
35,39000,RENT,2.0,MEDICAL,10000,10.25,0,0.26,N,5,751
28,70000,MORTGAGE,7.0,EDUCATION,8000,6.62,0,0.11,N,5,874
34,70000,MORTGAGE,6.0,EDUCATION,22000,19.91,0,0.31,Y,8,645
34,39312,RENT,5.0,PERSONAL,10000,15.7,0,0.25,N,7,659
32,70000,MORTGAGE,8.0,PERSONAL,1800,14.65,0,0.03,Y,6,738
27,70000,MORTGAGE,3.0,HOMEIMPROVEMENT,5200,7.51,0,0.07,N,10,832
30,70000,MORTGAGE,5.0,MEDICAL,31825,12.69,0,0.45,N,8,756
27,39996,RENT,3.0,PERSONAL,10000,15.37,0,0.25,Y,8,664
29,70000,MORTGAGE,11.0,EDUCATION,6000,14.27,0,0.09,Y,7,725
27,40000,RENT,4.0,VENTURE,10000,,0,0.25,N,7,660
35,70000,MORTGAGE,0.0,MEDICAL,12000,11.71,0,0.17,N,10,787
27,70000,MORTGAGE,8.0,VENTURE,12000,9.91,0,0.17,N,6,776
27,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,5500,13.49,0,0.08,Y,10,738
31,70000,MORTGAGE,11.0,VENTURE,4500,7.9,0,0.06,N,8,806
30,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,12800,,0,0.18,N,7,750
28,70000,MORTGAGE,4.0,DEBTCONSOLIDATION,5000,11.71,0,0.07,N,8,759
